# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<visibility>
28520,11170,0,0,0,0,0
28521,11171,0,0,0,0,0
28522,11170,0,0,0,0,0
28522,11171,0,0,0,0,0
28520,11170,0,0,0,0,0
28521,11170,0,0,0,0,0
28522,11170,0,0,0,0,0
28522,11169,0,0,0,0,0
28521,11171,0,0,0,0,0
28520,11169,0,0,0,0,0
28521,11171,0,0,0,0,0
28521,11171,0,0,0,0,0
28522,11170,0,0,0,0,0
28521,11170,0,0,0,0,0
28522,11169,0,0,0,0,0
28521,11170,0,0,0,0,0
28522,11169,0,0,0,0,0
28521,11167,0,0,0,0,0
28521,11171,0,0,0,0,0
28521,11171,0,0,0,0,0
28523,11170,0,0,0,0,0
28520,11171,0,0,0,0,0
28519,11170,0,0,0,0,0
28521,11168,0,0,0,0,0
28521,11169,0,0,0,0,0
28522,11171,0,0,0,0,0
28521,11171,0,0,0,0,0
28520,11171,0,0,0,0,0
28521,11168,0,0,0,0,0
28521,11170,0,0,0,0,0
28522,11168,0,0,0,0,0
28522,11170,0,0,0,0,0
28521,11171,0,0,0,0,0
28520,11170,0,0,0,0,0
28522,11171,0,0,0,0,0
28521,11171,0,0,0,0,0
28522,11169,0,0,0,0,0
28522,11167,0,0,0,0,0
28523,11167,0,0,0,0,0
28522,11171,0,0,0,0,0
28523,11169,0,0,0,0,0
28521,11171,0,0,0,0,0
28519,11170,0,0,0,0,0
28521,11167,0,0,0,0,0
28521,11168,0,0,0,0,0
28520,11170,0,0,0,0,0
28520,11170,0,0,0,0,0
28522,11170,0,0,0,0,0
28520,11169,0,0,0,0,0
28520,11170,0,0,0,0,0
28520,11171,0,0,0,0,0
28522,11170,0,0,0,0,0
28522,11168,0,0,0,0,0
28520,11170,0,0,0,0,0
28522,11171,0,0,0,0,0
28522,11168,0,0,0,0,0
28523,11170,0,0,0,0,0
28521,11170,0,0,0,0,0
28521,11169,0,0,0,0,0
28521,11171,0,0,0,0,0
28520,11170,0,0,0,0,0
28522,11171,0,0,0,0,0
