# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<visibility>
33926,12131,0,1,0,0,0
33927,12132,0,1,0,0,0
33927,12132,0,1,0,0,0
33927,12131,0,1,0,0,0
33928,12133,0,1,0,0,0
33929,12132,0,1,0,0,0
33929,12132,0,1,0,0,0
33928,12135,0,1,0,0,0
33929,12136,0,1,0,0,0
33929,12133,0,1,0,0,0
33930,12131,0,1,0,0,0
33931,12130,0,1,0,0,0
33932,12128,0,1,0,0,0
33932,12130,0,1,0,0,0
33931,12129,0,1,0,0,0
33933,12130,0,1,0,0,0
33932,12129,0,1,0,0,0
33934,12128,0,1,0,0,0
33935,12127,0,1,0,0,0
33937,12127,0,1,0,0,0
33727,12181,0,1,0,0,0
33723,12183,0,1,0,0,0
33716,12185,0,1,0,0,0
33719,12184,0,1,0,0,0
33718,12186,0,1,0,0,0
33719,12185,0,1,0,0,0
33717,12186,0,1,0,0,0
33717,12186,0,1,0,0,0
33720,12185,0,1,0,0,0
33718,12186,0,1,0,0,0
33719,12185,0,1,0,0,0
33714,12184,0,1,0,0,0
33716,12183,0,1,0,0,0
33718,12184,0,1,0,0,0
33719,12184,0,1,0,0,0
33720,12183,0,1,0,0,0
33717,12182,0,1,0,0,0
33720,12181,0,1,0,0,0
33720,12180,0,1,0,0,0
33720,12180,0,1,0,0,0
33721,12176,0,1,0,0,0
33723,12179,0,1,0,0,0
33722,12180,0,1,0,0,0
33721,12180,0,1,0,0,0
33722,12180,0,1,0,0,0
33720,12182,0,1,0,0,0
33722,12182,0,1,0,0,0
33721,12182,0,1,0,0,0
33722,12181,0,1,0,0,0
33724,12181,0,1,0,0,0
33719,12181,0,1,0,0,0
33721,12183,0,1,0,0,0
33723,12182,0,1,0,0,0
33723,12182,0,1,0,0,0
33724,12181,0,1,0,0,0
33723,12182,0,1,0,0,0
33724,12179,0,1,0,0,0
33721,12181,0,1,0,0,0
33717,12177,0,1,0,0,0
33717,12178,0,1,0,0,0
33718,12179,0,1,0,0,0
33718,12178,0,1,0,0,0
33719,12178,0,1,0,0,0
33720,12179,0,1,0,0,0
33721,12179,0,1,0,0,0
33720,12178,0,1,0,0,0
33724,12175,0,1,0,0,0
33723,12177,0,1,0,0,0
33723,12180,0,1,0,0,0
33720,12178,0,1,0,0,0
33722,12180,0,1,0,0,0
33723,12180,0,1,0,0,0
33722,12179,0,1,0,0,0
33720,12178,0,1,0,0,0
33719,12180,0,1,0,0,0
33721,12180,0,1,0,0,0
33722,12180,0,1,0,0,0
33722,12180,0,1,0,0,0
33722,12180,0,1,0,0,0
33723,12178,0,1,0,0,0
33722,12181,0,1,0,0,0
33722,12182,0,1,0,0,0
33722,12182,0,1,0,0,0
33722,12181,0,1,0,0,0
33723,12180,0,1,0,0,0
33723,12181,0,1,0,0,0
