# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<turn>,<visibility>
28023,11030,0,0,0,1,0,0
28025,11028,0,0,0,1,0,0
28026,11029,0,0,0,1,0,0
28027,11030,0,0,0,1,0,0
28025,11029,0,0,0,1,0,0
28028,11029,0,0,0,1,0,0
28029,11030,0,0,0,1,0,0
28030,11031,0,0,0,1,0,0
28028,11032,0,0,0,1,0,0
28028,11031,0,0,0,1,0,0
28029,11030,0,0,0,1,0,0
28030,11030,0,0,0,1,0,0
28031,11029,0,0,0,1,0,0
28031,11029,0,0,0,1,0,0
28033,11029,0,0,0,1,0,0
28032,11029,0,0,0,1,0,0
28031,11028,0,0,0,1,0,0
28029,11028,0,0,0,1,0,0
28031,11029,0,0,0,1,0,0
28032,11028,0,0,0,1,0,0
28031,11030,0,0,0,1,0,0
28032,11029,0,0,0,1,0,0
28032,11030,0,0,0,1,0,0
28033,11029,0,0,0,1,0,0
28034,11028,0,0,0,1,0,0
28035,11028,0,0,0,1,0,0
28034,11029,0,0,0,1,0,0
28035,11029,0,0,0,1,0,0
28035,11028,0,0,0,1,0,0
28034,11028,0,0,0,1,0,0
28035,11027,0,0,0,1,0,0
28034,11028,0,0,0,1,0,0
28034,11029,0,0,0,1,0,0
28033,11028,0,0,0,1,0,0
28032,11029,0,0,0,1,0,0
28032,11030,0,0,0,1,0,0
28033,11029,0,0,0,1,0,0
28035,11027,0,0,0,1,0,0
28036,11027,0,0,0,1,0,0
28036,11028,0,0,0,1,0,0
28036,11027,0,0,0,1,0,0
28035,11028,0,0,0,1,0,0
28035,11028,0,0,0,1,0,0
28032,11025,0,0,0,1,0,0
28035,11027,0,0,0,1,0,0
28035,11028,0,0,0,1,0,0
28036,11027,0,0,0,1,0,0
28036,11028,0,0,0,1,0,0
28036,11028,0,0,0,1,0,0
28036,11027,0,0,0,1,0,0
28035,11027,0,0,0,1,0,0
28035,11026,0,0,0,1,0,0
28034,11026,0,0,0,1,0,0
28034,11026,0,0,0,1,0,0
28034,11026,0,0,0,1,0,0
28033,11026,0,0,0,1,0,0
28033,11026,0,0,0,1,0,0
28032,11026,0,0,0,1,0,0
28032,11026,0,0,0,1,0,0
28033,11026,0,0,0,1,0,0
28033,11025,0,0,0,1,0,0
28034,11022,0,0,0,1,0,0
28034,11022,0,0,0,1,0,0
28036,11023,0,0,0,1,0,0
28036,11025,0,0,0,1,0,0
28036,11024,0,0,0,1,0,0
28036,11022,0,0,0,1,0,0
28032,11021,0,0,0,1,0,0
28031,11021,0,0,0,1,0,0
28029,11021,0,0,0,1,0,0
28031,11024,0,0,0,1,0,0
28029,11028,0,0,0,1,0,0
28032,11030,0,0,0,1,0,0
28032,11031,0,0,0,1,0,0
28032,11029,0,0,0,1,0,0
28029,11028,0,0,0,1,0,0
28028,11028,0,0,0,1,0,0
28026,11025,0,0,0,1,0,0
28024,11025,0,0,0,1,0,1
28024,11024,0,0,0,1,0,1
28026,11026,0,0,0,1,0,1
28031,11027,0,0,0,1,0,1
28031,11028,0,0,0,1,0,1
28030,11028,0,0,0,1,0,1
28029,11027,0,0,0,1,0,1
28029,11028,0,0,0,1,0,1
28030,11028,0,0,0,1,0,1
28031,11028,0,0,0,1,0,1
28029,11028,0,0,0,1,0,1
28028,11027,0,0,0,1,0,1
28027,11025,0,0,0,1,0,1
28026,11026,0,0,0,1,0,1
28027,11026,0,0,0,1,0,1
28028,11026,0,0,0,1,0,1
28028,11026,0,0,0,1,0,1
28030,11027,0,0,0,1,0,1
28030,11027,0,0,0,1,0,1
28029,11026,0,0,0,1,0,1
28028,11027,0,0,0,1,0,1
28027,11026,0,0,0,1,0,1
28029,11027,0,0,0,1,0,1
28027,11026,0,0,0,1,0,1
28029,11027,0,0,0,1,0,1
28032,11023,0,0,0,1,0,1
28032,11023,0,0,0,1,0,1
28032,11025,0,0,0,1,0,1
28032,11025,0,0,0,1,0,1
28033,11023,0,0,0,1,0,1
28031,11022,0,0,0,1,0,1
28034,11021,0,0,0,1,0,1
28035,11017,0,0,0,1,0,1
28037,11016,0,0,0,1,0,1
28038,11015,0,0,0,1,0,1
28041,11015,0,0,0,1,0,1
28040,11013,0,0,0,1,0,1
28039,11014,0,0,0,0,0,1
28038,11013,0,0,0,0,0,1
28038,11013,0,0,0,0,0,1
28039,11012,0,0,0,0,0,1
28037,11016,0,0,0,0,0,1
28038,11012,0,0,0,0,0,1
28038,11011,0,0,0,0,0,1
28040,11015,0,0,0,0,0,1
28037,11015,0,0,0,0,0,1
28038,11014,0,0,0,0,0,1
28039,11012,0,0,0,0,0,1
28039,11009,0,0,0,0,0,1
28039,11007,0,0,0,0,0,1
28038,11007,0,0,0,0,0,1
28039,11004,0,0,0,0,0,1
28039,11004,0,0,0,0,0,1
28038,11003,0,0,0,0,0,1
28038,11005,0,0,0,0,0,1
28038,11003,0,0,0,0,0,1
28039,11003,0,0,0,0,0,1
28039,11003,0,0,0,0,0,1
28039,11003,0,0,0,0,0,1
28039,11004,0,0,0,0,0,1
28039,11004,0,0,0,0,0,1
28038,11003,0,0,0,0,0,1
28039,11002,0,0,0,0,0,1
28038,11001,0,0,0,0,0,1
28039,11003,0,0,0,0,0,1
28040,11001,0,0,0,0,0,1
28040,11001,0,0,0,0,0,1
28038,11000,0,0,0,0,0,1
28039,11001,0,0,0,0,0,1
28039,11001,0,0,0,0,0,1
28039,11000,0,0,0,0,0,1
28040,10999,0,0,0,0,0,1
28039,10999,0,0,0,0,0,1
28039,10997,0,0,0,0,0,1
28040,10996,0,0,0,0,0,1
28040,10995,0,0,0,0,0,1
28039,10996,0,0,0,0,0,1
28039,10995,0,0,0,0,0,1
28038,10995,0,0,0,0,0,1
28039,10994,0,0,0,0,0,1
28039,10994,0,0,0,0,0,1
28038,10992,0,0,0,0,0,1
28040,10990,0,0,0,0,0,1
28045,10992,0,0,0,0,0,1
28045,10991,0,0,0,0,0,1
28046,10992,0,0,0,0,0,1
28046,10992,0,0,0,0,0,1
28046,10992,0,0,0,0,0,1
28045,10992,0,0,0,0,0,1
28045,10991,0,0,0,0,0,1
28039,10991,0,0,0,0,0,1
28040,10991,0,0,0,0,0,1
28039,10991,0,0,0,1,0,1
28039,10993,0,0,0,1,0,1
28038,10993,0,0,0,1,0,1
28038,10995,0,0,0,1,0,1
28039,10996,0,0,0,1,0,1
28038,10997,0,0,0,1,0,1
28039,10997,0,0,0,1,0,1
28039,10998,0,0,0,1,0,1
28035,10997,0,0,0,1,0,1
28035,10997,0,0,0,1,0,1
28036,10996,0,0,0,1,0,1
28035,10995,0,0,0,1,0,1
28037,10995,0,0,0,1,0,1
28039,10996,0,0,0,1,0,1
28037,10995,0,0,0,1,0,1
28037,10996,0,0,0,1,0,1
28039,10997,0,0,0,1,0,1
28039,10996,0,0,0,1,0,1
28041,10996,0,0,0,1,0,1
28041,10996,0,0,0,1,0,1
28041,10996,0,0,0,1,0,1
28039,10995,0,0,0,1,0,1
28039,10995,0,0,0,1,0,1
28039,10994,0,0,0,1,0,1
28040,10995,0,0,0,1,0,1
28039,10995,0,0,0,1,0,1
28039,10995,0,0,0,1,0,1
28039,10996,0,0,0,1,0,1
28038,10997,0,0,0,1,0,1
28039,10999,0,0,0,1,0,1
28040,11000,0,0,0,1,0,1
28041,11001,0,0,0,1,0,1
28042,11002,0,0,0,1,0,1
28043,11002,0,0,0,1,0,1
28042,11004,0,0,0,1,0,1
28041,11006,0,0,0,1,0,1
28043,11010,0,0,0,1,0,1
28043,11013,0,0,0,1,0,1
28044,11015,0,0,0,1,0,1
28044,11017,0,0,0,0,0,1
28042,11018,0,0,0,0,0,1
28043,11018,0,0,0,0,0,1
28045,11019,0,0,0,0,0,1
28043,11019,0,0,0,0,0,1
28042,11018,0,0,0,0,0,1
28042,11018,0,0,0,0,0,1
28044,11019,0,0,0,0,0,1
28045,11019,0,0,0,0,0,1
28044,11021,0,0,0,0,0,1
28043,11023,0,0,0,0,0,1
28043,11025,0,0,0,0,0,1
28043,11028,0,0,0,0,0,1
28043,11028,0,0,0,0,0,1
28042,11028,0,0,0,0,0,1
28042,11029,0,0,0,0,0,1
28042,11028,0,0,0,0,0,1
28042,11029,0,0,0,0,0,1
28042,11029,0,0,0,0,0,1
28042,11030,0,0,0,0,0,1
28041,11032,0,0,0,0,0,1
28038,11034,0,0,0,0,0,1
28037,11035,0,0,0,0,0,1
28035,11037,0,0,0,0,1,1
28035,11036,0,0,0,0,1,1
28035,11037,0,0,0,0,1,1
28035,11036,0,0,0,0,1,1
28034,11036,0,0,0,0,1,1
28034,11036,0,0,0,0,1,1
28035,11037,0,0,0,0,1,1
28034,11036,0,0,0,0,1,1
28034,11036,0,0,0,0,1,1
28034,11035,0,0,0,0,1,1
28034,11036,0,0,0,0,1,1
28034,11037,0,0,0,0,1,1
28032,11038,0,0,0,0,1,1
28033,11040,0,0,0,0,1,1
28033,11043,0,0,0,0,1,1
28032,11042,0,0,0,0,1,1
28030,11040,0,0,0,0,1,1
28032,11040,0,0,0,0,1,1
28029,11041,0,0,0,0,1,1
28028,11042,0,0,0,0,1,1
28029,11041,0,0,0,0,1,1
28030,11040,0,0,0,0,1,1
28029,11040,0,0,0,0,1,1
28028,11041,0,0,0,0,1,1
28027,11041,0,0,0,0,1,1
28028,11041,0,0,0,0,1,1
28028,11041,0,0,0,0,1,1
28027,11042,0,0,0,0,1,1
28026,11043,0,0,0,0,1,1
28025,11043,0,0,0,0,1,1
28024,11045,0,0,0,0,1,1
28025,11044,0,0,0,0,1,1
28025,11042,0,0,0,0,1,1
28026,11043,0,0,0,0,1,1
28027,11043,0,0,0,0,1,1
28027,11044,0,0,0,0,1,1
28027,11045,0,0,0,0,1,1
28027,11045,0,0,0,0,1,1
28027,11045,0,0,0,0,1,1
28026,11044,0,0,0,0,1,1
28027,11044,0,0,0,0,1,1
28027,11045,0,0,0,0,1,1
28030,11048,0,0,0,0,1,1
28033,11051,0,0,0,0,1,1
28037,11053,0,0,0,0,1,1
28041,11054,0,0,0,0,1,1
28044,11057,0,0,0,0,1,1
28044,11060,0,0,0,0,0,1
28044,11058,0,0,0,0,0,1
28045,11058,0,0,0,0,0,1
28044,11058,0,0,0,0,0,1
28044,11058,0,0,0,0,0,1
28044,11058,0,0,0,0,0,1
28048,11060,0,0,0,0,0,1
28049,11062,0,0,0,0,0,1
28052,11063,0,0,0,0,0,1
28056,11063,0,0,0,0,0,1
28056,11063,0,0,0,0,0,1
