# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<visibility>
23625,11013,0,1,0,0,0
23623,11014,0,1,0,0,0
23621,11013,0,1,0,0,0
23617,11011,0,1,0,0,0
23611,11009,0,1,0,0,0
23608,11011,0,1,0,0,0
23607,11012,0,1,0,0,0
23595,11010,0,1,0,0,0
23593,11008,0,1,0,0,0
23592,11009,0,1,0,0,0
23589,11008,0,1,0,0,0
23586,11009,0,1,0,0,0
23580,11009,0,1,0,0,0
23574,11008,0,1,0,0,0
23570,11008,0,1,0,0,0
23567,11010,0,1,0,0,0
23563,11013,0,1,0,0,0
23560,11018,0,1,0,0,0
23558,11019,0,1,0,0,0
23556,11021,0,1,0,0,0
23552,11021,0,1,0,0,0
23548,11022,0,1,0,0,0
23544,11023,0,1,0,0,0
23544,11024,0,1,0,0,0
23547,11025,0,1,0,0,0
23549,11026,0,1,0,0,0
23548,11025,0,1,0,0,0
23547,11025,0,1,0,0,0
23546,11025,0,1,0,0,0
23545,11025,0,1,0,0,0
23545,11025,0,1,0,0,0
23545,11026,0,1,0,0,0
23543,11026,0,1,0,0,0
23541,11026,0,1,0,0,0
23537,11028,0,1,0,0,0
23534,11027,0,1,0,0,0
23528,11027,0,1,0,0,0
23523,11027,0,1,0,0,0
23517,11026,0,1,0,0,0
23511,11026,0,1,0,0,0
23507,11024,0,1,0,0,0
23505,11024,0,1,0,0,0
23503,11025,0,1,0,0,0
23503,11024,0,1,0,0,0
23502,11024,0,1,0,0,0
23501,11024,0,1,0,0,0
23498,11019,0,1,0,0,0
23492,11021,0,1,0,0,0
23490,11020,0,1,0,0,0
23487,11017,0,1,0,0,0
23482,11013,0,1,0,0,0
23478,11007,0,1,0,0,0
23474,11001,0,1,0,0,0
23471,10998,0,1,0,0,0
23467,10993,0,1,0,0,0
23464,10990,0,1,0,0,0
23461,10985,0,1,0,0,0
23456,10981,0,1,0,0,0
23454,10977,0,1,0,0,0
23450,10972,0,1,0,0,0
23446,10970,0,1,0,0,0
23444,10968,0,1,0,0,0
23437,10967,0,1,0,0,0
23434,10965,0,1,0,0,0
23430,10961,0,1,0,0,0
23429,10958,0,1,0,0,0
23426,10958,0,1,0,0,0
23421,10959,0,1,0,0,0
23416,10959,0,1,0,0,0
23413,10958,0,1,0,0,0
23409,10958,0,1,0,0,0
23404,10959,0,1,0,0,0
23401,10958,0,1,0,0,0
23397,10958,0,1,0,0,0
23390,10956,0,1,0,0,0
23384,10955,0,1,0,0,0
23381,10951,0,1,0,0,0
23375,10948,0,1,0,0,0
23371,10946,0,1,0,0,0
23366,10944,0,1,0,0,0
23362,10943,0,1,0,0,0
23358,10940,0,1,0,0,0
23353,10937,0,1,0,0,0
23348,10933,0,1,0,0,0
23344,10930,0,1,0,0,0
23340,10927,0,1,0,0,0
23336,10923,0,1,0,0,0
23332,10919,0,1,0,0,0
23328,10914,0,1,0,0,0
23323,10909,0,1,0,0,0
23318,10908,0,1,0,0,0
23313,10907,0,1,0,0,0
23310,10904,0,1,0,0,0
23308,10900,0,1,0,0,0
23306,10897,0,1,0,0,0
23303,10894,0,1,0,0,0
23299,10890,0,1,0,0,0
23296,10884,0,1,0,0,0
23294,10880,0,1,0,0,0
23292,10877,0,1,0,0,0
23290,10878,0,1,0,0,0
23289,10876,0,1,0,0,0
23285,10873,0,1,0,0,0
23281,10870,0,1,0,0,0
23276,10868,0,1,0,0,0
23271,10865,0,1,0,0,0
23265,10862,0,1,0,0,0
23259,10860,0,1,0,0,0
23255,10856,0,1,0,0,0
23251,10854,0,1,0,0,0
23248,10851,0,1,0,0,0
23245,10847,0,1,0,0,0
23244,10847,0,1,0,0,0
23242,10846,0,1,0,0,0
23240,10846,0,1,0,0,0
23235,10846,0,1,0,0,0
23231,10843,0,1,0,0,0
23228,10843,0,1,0,0,0
23227,10842,0,1,0,0,0
23224,10843,0,1,0,0,0
23222,10841,0,1,0,0,0
23216,10841,0,1,0,0,0
23211,10841,0,1,0,0,0
23209,10841,0,1,0,0,0
23209,10843,0,1,0,0,0
23208,10840,0,1,0,0,0
23210,10840,0,1,0,0,0
23207,10840,0,1,0,0,0
23207,10840,0,1,0,0,0
23207,10840,0,1,0,0,0
23208,10839,0,1,0,0,0
23209,10840,0,1,0,0,0
23209,10840,0,1,0,0,0
23207,10840,0,1,0,0,0
23206,10842,0,1,0,0,0
23202,10845,0,1,0,0,0
23201,10848,0,1,0,0,0
23200,10849,0,1,0,0,0
23199,10849,0,1,0,0,0
23200,10850,0,1,0,0,0
23200,10850,0,1,0,0,0
23201,10850,0,1,0,0,0
23201,10850,0,1,0,0,0
23200,10851,0,1,0,0,0
23200,10851,0,1,0,0,0
23199,10851,0,1,0,0,0
23199,10853,0,1,0,0,0
23199,10853,0,1,0,0,0
23198,10852,0,1,0,0,0
23201,10852,0,1,0,0,0
23200,10851,0,1,0,0,0
23200,10851,0,1,0,0,0
23200,10851,0,1,0,0,0
23201,10851,0,1,0,0,0
23197,10854,0,1,0,0,0
23192,10856,0,1,0,0,0
23188,10855,0,1,0,0,0
23186,10859,0,1,0,0,0
23179,10858,0,1,0,0,0
23174,10858,0,1,0,0,0
23171,10862,0,1,0,0,0
23166,10859,0,1,0,0,0
23161,10858,0,1,0,0,0
23155,10857,0,1,0,0,0
23151,10854,0,1,0,0,0
23146,10853,0,1,0,0,0
23141,10851,0,1,0,0,0
23136,10849,0,1,0,0,0
23132,10847,0,1,0,0,0
23129,10845,0,1,0,0,0
23126,10845,0,1,0,0,0
23125,10840,0,1,0,0,0
23123,10840,0,1,0,0,0
23124,10840,0,1,0,0,0
23122,10841,0,1,0,0,0
23124,10838,0,1,0,0,0
23123,10836,0,1,0,0,0
23119,10834,0,1,0,0,0
23119,10829,0,1,0,0,0
23117,10825,0,1,0,0,0
23116,10821,0,1,0,0,0
23112,10817,0,1,0,0,0
23108,10815,0,1,0,0,0
23104,10811,0,1,0,0,0
23101,10806,0,1,0,0,0
23097,10803,0,1,0,0,0
23093,10798,0,1,0,0,0
23089,10795,0,1,0,0,0
23085,10790,0,1,0,0,0
23079,10788,0,1,0,0,0
23075,10786,0,1,0,0,0
23071,10786,0,1,0,0,0
23070,10786,0,1,0,0,0
23067,10782,0,1,0,0,0
23063,10780,0,1,0,0,0
23060,10778,0,1,0,0,0
23055,10780,0,1,0,0,0
23050,10777,0,1,0,0,0
23048,10777,0,1,0,0,0
23046,10777,0,1,0,0,0
23045,10778,0,1,0,0,0
23039,10780,0,1,0,0,0
23037,10782,0,1,0,0,0
23039,10782,0,1,0,0,0
23039,10781,0,1,0,0,0
23037,10782,0,1,0,0,0
23037,10780,0,1,0,0,0
23042,10783,0,1,0,0,0
23038,10781,0,1,0,0,0
23033,10783,0,1,0,0,0
23030,10787,0,1,0,0,0
23027,10791,0,1,0,0,0
23024,10794,0,1,0,0,0
23023,10796,0,1,0,0,0
23022,10797,0,1,0,0,0
23021,10800,0,1,0,0,0
23022,10800,0,1,0,0,0
23022,10798,0,1,0,0,0
23020,10794,0,1,0,0,0
23019,10792,0,1,0,0,0
23013,10787,0,1,0,0,0
23010,10781,0,1,0,0,0
23001,10779,0,1,0,0,0
22992,10779,0,1,0,0,0
22985,10776,0,1,0,0,0
22981,10775,0,1,0,0,0
22978,10772,0,1,0,0,0
22974,10772,0,1,0,0,0
22969,10768,0,1,0,0,0
22962,10764,0,1,0,0,0
22962,10761,0,1,0,0,0
22958,10756,0,1,0,0,0
22953,10752,0,1,0,0,0
22950,10748,0,1,0,0,0
22944,10746,0,1,0,0,0
22945,10748,0,1,0,0,0
22942,10751,0,1,0,0,0
22943,10752,0,1,0,0,0
22945,10753,0,1,0,0,0
22948,10753,0,1,0,0,0
22950,10754,0,1,0,0,0
22953,10753,0,1,0,0,0
22955,10754,0,1,0,0,0
22955,10754,0,1,0,0,0
22954,10756,0,1,0,0,0
22951,10758,0,1,0,0,0
22945,10761,0,1,0,0,0
22943,10766,0,1,0,0,0
22939,10774,0,1,0,0,0
22937,10781,0,1,0,0,0
22935,10785,0,1,0,0,0
22931,10790,0,1,0,0,0
22927,10792,0,1,0,0,0
22926,10796,0,1,0,0,0
22924,10799,0,1,0,0,0
22921,10796,0,1,0,0,0
22920,10795,0,1,0,0,0
22918,10792,0,1,0,0,0
22913,10789,0,1,0,0,0
22909,10785,0,1,0,0,0
22906,10780,0,1,0,0,0
22903,10775,0,1,0,0,0
22900,10770,0,1,0,0,0
22899,10765,0,1,0,0,0
22896,10761,0,1,0,0,0
22896,10760,0,1,0,0,0
22895,10759,0,1,0,0,0
22894,10753,0,1,0,0,0
22894,10749,0,1,0,0,0
22894,10746,0,1,0,0,0
22893,10747,0,1,0,0,0
22897,10747,0,1,0,0,0
22895,10746,0,1,0,0,0
22894,10745,0,1,0,0,0
22895,10745,0,1,0,0,0
22895,10745,0,1,0,0,0
22895,10743,0,1,0,0,0
22891,10738,0,1,0,0,0
22889,10732,0,1,0,0,0
22882,10727,0,1,0,0,0
22876,10723,0,1,0,0,0
22870,10720,0,1,0,0,0
22866,10718,0,1,0,0,0
22862,10715,0,1,0,0,0
22860,10712,0,1,0,0,0
22857,10709,0,1,0,0,0
22854,10707,0,1,0,0,0
22851,10703,0,1,0,0,0
22846,10698,0,1,0,0,0
22842,10701,0,1,0,0,0
22842,10702,0,1,0,0,0
