# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<turn>,<visibility>
28311,10552,0,0,0,0,0,1
28312,10543,0,0,0,0,0,1
28313,10535,0,0,0,0,0,1
28314,10527,0,0,0,0,0,1
28315,10518,0,0,0,0,0,1
28314,10509,0,0,0,0,0,1
28313,10501,0,0,0,0,0,1
28313,10493,0,0,0,0,0,1
28311,10488,0,0,0,0,0,1
28309,10483,0,0,0,0,0,1
28308,10473,0,0,0,0,0,1
28307,10463,0,0,0,0,0,1
28306,10455,0,0,0,0,0,1
28305,10446,0,0,0,0,0,1
28303,10437,0,0,0,0,0,1
28301,10430,0,0,0,0,0,1
28299,10422,0,0,0,0,0,1
28296,10416,0,0,0,0,0,1
28294,10408,0,0,0,0,0,1
28290,10403,0,0,0,0,0,1
28288,10396,0,0,0,0,0,1
28287,10396,0,0,0,0,0,1
28289,10395,0,0,0,0,0,1
28288,10394,0,0,0,0,0,1
28287,10392,0,0,0,0,0,1
28285,10392,0,0,0,0,0,1
28285,10392,0,0,0,0,0,1
28285,10393,0,0,0,0,0,1
28284,10391,0,0,0,0,0,1
28283,10391,0,0,0,0,0,1
28283,10391,0,0,0,0,0,1
28283,10391,0,0,0,0,0,1
28284,10390,0,0,0,0,0,1
28287,10389,0,0,0,0,0,1
28289,10389,0,0,0,0,0,1
28292,10388,0,0,0,0,0,1
28295,10387,0,0,0,0,0,1
28291,10386,0,0,0,0,0,1
28288,10384,0,0,0,0,0,1
28288,10384,0,0,0,0,0,1
28290,10383,0,0,0,0,0,1
28293,10382,0,0,0,0,0,1
28291,10381,0,0,0,0,0,1
28289,10381,0,0,0,0,0,1
28286,10380,0,0,0,0,0,1
28284,10380,0,0,0,0,0,1
28279,10378,0,0,0,0,0,1
28275,10378,0,0,0,0,0,1
28272,10376,0,0,0,0,0,1
28270,10373,0,0,0,0,0,1
28268,10368,0,0,0,0,0,1
