# x,y,<bush>,<cookie>,<natural prey>,<shadow>,<turn>,<visibility>
27658,11705,0,0,0,0,0,0
27656,11702,0,0,0,0,0,0
27652,11699,0,0,0,0,0,0
27651,11699,0,0,0,0,0,0
27649,11701,0,0,0,0,0,0
27646,11703,0,0,0,0,0,0
27643,11705,0,0,0,0,0,0
27642,11707,0,0,0,0,0,0
27642,11709,0,0,0,0,0,0
27641,11709,0,0,0,0,0,0
27639,11710,0,0,0,0,0,0
27641,11712,0,0,0,0,0,0
27639,11714,0,0,0,0,0,0
27640,11716,0,0,0,0,0,0
27636,11718,0,0,0,0,0,0
27636,11722,0,0,0,0,0,0
27634,11726,0,0,0,0,0,0
27630,11727,0,0,0,0,0,0
27628,11730,0,0,0,0,0,0
27626,11735,0,0,0,0,0,0
27623,11738,0,0,0,0,0,0
27620,11741,0,0,0,0,0,0
27616,11744,0,0,0,0,0,0
27614,11747,0,0,0,0,0,0
27610,11750,0,0,0,0,0,0
27607,11752,0,0,0,0,0,0
27603,11754,0,0,0,0,0,0
27600,11757,0,0,0,0,0,0
27596,11761,0,0,0,0,0,0
27592,11764,0,0,0,0,0,0
27589,11769,0,0,0,0,0,0
27584,11771,0,0,0,0,0,0
27579,11773,0,0,0,0,0,0
27574,11774,0,0,0,0,0,0
27569,11770,0,0,0,0,0,0
27563,11770,0,0,0,0,0,0
27558,11769,0,0,0,0,0,0
27552,11767,0,0,0,0,0,0
27546,11765,0,0,0,0,0,0
27542,11762,0,0,0,0,0,0
27537,11762,0,0,0,0,0,0
27531,11761,0,0,0,0,0,0
27526,11759,0,0,0,0,0,0
27522,11755,0,0,0,0,0,0
27516,11752,0,0,0,0,0,0
27512,11750,0,0,0,0,0,0
27509,11748,0,0,0,0,0,0
27506,11746,0,0,0,0,0,0
27504,11743,0,0,0,0,0,0
27502,11744,0,0,0,0,0,0
27500,11745,0,0,0,0,0,0
27496,11746,0,0,0,0,0,0
27491,11745,0,0,0,0,0,0
27487,11747,0,0,0,0,0,0
27482,11749,0,0,0,0,0,0
27478,11750,0,0,0,0,0,0
27472,11750,0,0,0,0,0,0
27467,11751,0,0,0,0,0,0
27461,11753,0,0,0,0,0,0
27456,11756,0,0,0,0,0,0
27455,11756,0,0,0,0,0,0
27454,11758,0,0,0,0,0,0
27452,11768,0,0,0,0,0,0
27449,11767,0,0,0,0,0,0
27446,11769,0,0,0,0,0,0
27447,11772,0,0,0,0,0,0
27445,11774,0,0,0,0,0,0
27446,11777,0,0,0,0,0,0
27442,11779,0,0,0,0,0,0
27439,11779,0,0,0,0,0,0
27435,11780,0,0,0,0,0,0
27428,11780,0,0,0,0,0,0
27422,11779,0,0,0,0,0,0
27416,11784,0,0,0,0,0,0
27411,11788,0,0,0,0,0,0
27403,11788,0,0,0,0,0,0
27395,11787,0,0,0,0,0,0
27386,11792,0,0,0,0,0,0
27378,11797,0,0,0,0,0,0
27370,11803,0,0,0,0,0,0
27366,11807,0,0,0,0,0,0
27362,11812,0,0,0,0,0,0
27357,11816,0,0,0,0,0,0
27353,11816,0,0,0,0,0,0
27350,11816,0,0,0,0,0,0
27343,11821,0,0,0,0,0,0
27340,11824,0,0,0,0,0,0
27336,11828,0,0,0,0,0,0
27331,11833,0,0,0,0,0,0
27328,11833,0,0,0,0,0,0
27327,11833,0,0,0,0,0,0
27324,11835,0,0,0,0,0,0
27324,11837,0,0,0,0,0,0
27325,11837,0,0,0,0,0,0
27325,11838,0,0,0,0,0,0
27326,11840,0,0,0,0,0,0
27326,11840,0,0,0,0,0,0
27331,11841,0,0,0,0,0,0
27329,11842,0,0,0,0,0,0
27328,11842,0,0,0,0,0,0
27328,11839,0,0,0,0,0,0
27328,11836,0,0,0,0,0,0
27327,11834,0,0,0,0,0,0
27328,11831,0,0,0,0,0,0
27330,11832,0,0,0,0,0,0
27328,11830,0,0,0,0,0,0
27327,11830,0,0,0,0,0,0
27327,11831,0,0,0,0,0,0
27326,11831,0,0,0,0,0,0
27325,11831,0,0,0,0,0,0
27326,11832,0,0,0,0,0,0
27328,11832,0,0,0,0,0,0
27327,11832,0,0,0,0,0,0
27328,11831,0,0,0,0,0,0
27328,11831,0,0,0,0,0,0
27326,11832,0,0,0,0,0,0
27327,11832,0,0,0,0,0,0
27326,11832,0,0,0,0,0,0
27330,11832,0,0,0,0,0,0
27330,11832,0,0,0,0,0,0
27331,11837,0,0,0,0,0,0
27332,11841,0,0,0,0,0,0
27334,11845,0,0,0,0,0,0
27338,11848,0,0,0,0,0,0
27339,11848,1,0,0,0,0,0
27340,11847,1,0,0,0,0,0
27341,11847,1,0,0,0,0,0
27344,11848,1,0,0,0,0,0
27344,11848,1,0,0,0,0,0
27346,11853,1,0,0,0,0,0
27345,11854,1,0,0,0,0,0
27345,11856,1,0,0,0,0,0
27344,11857,1,0,0,0,0,0
27343,11858,1,0,0,0,0,0
27342,11860,1,0,0,0,0,0
27346,11863,1,0,0,0,0,0
27346,11863,1,0,0,0,0,0
27346,11868,1,0,0,0,0,0
27349,11870,1,0,0,0,0,0
27353,11874,1,0,0,0,0,0
27357,11878,1,0,0,0,0,0
27361,11883,1,0,0,0,0,0
27365,11883,1,0,0,0,0,0
27366,11883,1,0,0,0,0,0
27366,11882,1,0,0,0,0,0
27366,11883,1,0,0,0,0,0
27367,11884,1,0,0,0,0,0
27367,11884,1,0,0,0,0,0
27368,11884,1,0,0,0,0,0
27369,11887,1,0,0,0,0,0
27370,11887,1,0,0,0,0,0
27371,11886,1,0,0,0,0,0
27371,11886,1,0,0,0,0,0
27372,11890,1,0,0,0,0,0
27372,11889,1,0,0,0,0,0
27369,11893,1,0,0,0,0,0
27368,11893,1,0,0,0,0,0
27367,11895,1,0,0,0,0,0
27368,11895,1,0,0,0,0,0
27367,11889,1,0,0,0,0,0
27367,11888,1,0,0,0,0,0
27365,11882,1,0,0,0,0,0
27334,11821,1,0,0,0,0,0
27333,11819,1,0,0,0,0,0
27334,11814,1,0,0,0,0,0
27330,11812,1,0,0,0,0,0
27329,11811,1,0,0,0,0,0
27329,11810,1,0,0,0,0,0
27328,11810,1,0,0,0,0,0
27325,11810,1,0,0,0,0,0
27325,11811,1,0,0,0,0,0
27327,11811,1,0,0,0,0,0
27328,11812,1,0,0,0,0,0
27329,11812,1,0,0,0,0,0
27330,11812,1,0,0,0,0,0
27331,11815,0,0,0,0,0,0
27331,11814,0,0,0,0,0,0
27330,11809,0,0,0,0,0,0
27332,11812,0,0,0,0,0,0
27332,11814,0,0,0,0,0,0
27335,11816,0,0,0,0,0,0
27336,11820,0,0,0,0,0,0
27336,11822,0,0,0,0,0,0
27338,11819,0,0,0,0,0,0
27336,11817,0,0,0,0,0,0
27333,11816,0,0,0,0,0,0
27334,11816,0,0,0,0,0,0
27335,11816,0,0,0,0,0,0
27337,11820,0,0,0,0,0,0
27338,11821,0,0,0,0,0,0
27339,11823,0,0,0,0,0,0
27338,11820,0,0,0,0,0,0
27335,11816,0,0,0,0,0,0
27336,11815,0,0,0,0,0,0
27336,11815,0,0,0,0,0,0
27336,11814,0,0,0,0,0,0
27337,11815,0,0,0,0,0,0
27338,11814,1,0,0,0,0,0
27342,11813,1,0,0,0,0,0
27342,11814,1,0,0,0,0,0
27339,11814,1,0,0,0,0,0
27342,11814,1,0,0,0,0,0
27339,11814,1,0,0,0,0,0
27341,11815,1,0,0,0,0,0
27342,11814,1,0,0,0,0,0
27343,11815,1,0,0,0,0,0
27344,11814,1,0,0,0,0,0
27345,11814,1,0,0,0,0,0
27349,11814,1,0,0,0,0,0
27348,11813,1,0,0,0,0,0
27347,11815,1,0,0,0,0,0
27346,11814,1,0,0,0,0,0
27344,11814,1,0,0,0,0,0
27343,11815,1,0,0,0,0,0
27341,11816,1,0,0,0,0,0
27341,11816,1,0,0,0,0,0
27338,11819,1,0,0,0,0,0
27339,11821,1,0,0,0,0,0
27337,11820,1,0,0,0,0,0
27340,11821,1,0,0,0,0,0
27340,11821,1,0,0,0,0,0
27342,11825,1,0,0,0,0,0
27342,11825,1,0,0,0,0,0
27344,11824,1,0,0,0,0,0
27343,11823,1,0,0,0,0,0
27343,11821,1,0,0,0,0,0
27342,11818,1,0,0,0,0,0
27342,11815,1,0,0,0,0,0
27342,11813,1,0,0,0,0,0
27342,11813,1,0,0,0,0,0
27342,11818,1,0,0,0,0,0
27343,11820,1,0,0,0,0,0
27347,11823,1,0,0,0,0,0
27344,11820,1,0,0,0,0,0
27344,11820,1,0,0,0,0,0
27344,11824,1,0,0,0,0,0
27343,11824,1,0,0,0,0,0
27345,11824,1,0,0,0,0,0
27348,11825,1,0,0,0,0,0
27351,11829,1,0,0,0,0,0
27354,11833,1,0,0,0,0,0
27357,11837,1,0,0,0,0,0
27359,11840,1,0,0,0,0,0
27354,11846,1,0,0,0,0,0
27348,11851,1,0,0,0,0,0
27345,11852,1,0,0,0,0,0
27346,11856,1,0,0,0,0,0
27344,11860,1,0,0,0,0,0
27339,11863,1,0,0,0,0,0
27337,11861,1,0,0,0,0,0
27333,11861,1,0,0,0,0,0
27334,11858,1,0,0,0,0,0
27334,11856,1,0,0,0,0,0
27333,11854,1,0,0,0,0,0
27332,11852,1,0,0,0,0,0
27330,11851,1,0,0,0,0,0
27330,11850,1,0,0,0,0,0
27332,11846,1,0,0,0,0,0
27334,11844,1,0,0,0,0,0
27335,11841,1,0,0,0,0,0
27333,11841,1,0,0,0,0,0
27333,11838,1,0,0,0,0,0
27367,11905,1,0,0,0,0,0
27366,11906,1,0,0,0,0,0
27362,11910,1,0,0,0,0,0
27361,11911,1,0,0,0,0,0
27362,11913,1,0,0,0,0,0
27365,11913,1,0,0,0,0,0
27364,11911,1,0,0,0,0,0
27364,11910,1,0,0,0,0,0
27363,11915,1,0,0,0,0,0
27361,11920,1,0,0,0,0,0
27363,11925,1,0,0,0,0,0
27364,11925,1,0,0,0,0,0
27364,11925,1,0,0,0,0,0
27364,11924,1,0,0,0,0,0
27362,11926,1,0,0,0,0,0
27363,11925,1,0,0,0,0,0
27362,11926,1,0,0,0,0,0
27362,11926,1,0,0,0,0,0
27361,11929,1,0,0,0,0,0
27360,11929,1,0,0,0,0,0
27361,11928,1,0,0,0,0,0
27362,11927,1,0,0,0,0,0
27363,11927,1,0,0,0,0,0
27364,11924,1,0,0,0,0,0
27364,11924,1,0,0,0,0,0
27364,11925,1,0,0,0,0,0
27362,11927,1,0,0,0,0,0
27365,11924,1,0,0,0,0,0
27365,11920,1,0,0,0,0,0
27365,11921,1,0,0,0,0,0
27366,11923,1,0,0,0,0,0
27366,11921,1,0,0,0,0,0
27367,11921,1,0,0,0,0,0
27365,11921,1,0,0,0,0,0
27363,11925,1,0,0,0,0,0
27363,11927,1,0,0,0,0,0
27364,11930,1,0,0,0,0,0
27364,11930,1,0,0,0,0,0
27364,11931,1,0,0,0,0,0
27364,11930,1,0,0,0,0,0
27363,11931,1,0,0,0,0,0
27363,11929,1,0,0,0,0,0
27363,11926,1,0,0,0,0,0
27363,11926,1,0,0,0,0,0
27364,11926,1,0,0,0,0,0
27365,11924,1,0,0,0,0,0
27365,11925,1,0,0,0,0,0
27367,11921,1,0,0,0,0,0
27367,11922,1,0,0,0,0,0
27367,11922,1,0,0,0,0,0
27368,11920,1,0,0,0,0,0
27368,11919,1,0,0,0,0,0
27372,11914,1,0,0,0,0,0
27370,11910,1,0,0,0,0,0
27371,11904,1,0,0,0,0,0
27369,11902,1,0,0,0,0,0
27367,11902,1,0,0,0,0,0
27366,11905,1,0,0,0,0,0
27366,11906,1,0,0,0,0,0
27364,11908,1,0,0,0,0,0
27364,11909,1,0,0,0,0,0
27364,11910,1,0,0,0,0,0
27364,11912,1,0,0,0,0,0
27364,11912,1,0,0,0,0,0
27361,11908,1,0,0,0,0,0
27363,11906,1,0,0,0,0,0
27364,11904,1,0,0,0,0,0
27363,11907,1,0,0,0,0,0
27362,11908,1,0,0,0,0,0
27363,11908,1,0,0,0,0,0
27361,11909,1,0,0,0,0,0
27363,11912,1,0,0,0,0,0
27363,11913,1,0,0,0,0,0
27361,11915,1,0,0,0,0,0
27362,11917,1,0,0,0,0,0
27362,11918,1,0,0,0,0,0
27362,11919,1,0,0,0,0,0
27365,11922,1,0,0,0,0,0
27366,11920,1,0,0,0,0,0
27365,11920,1,0,0,0,0,0
27365,11922,1,0,0,0,0,0
27365,11922,1,0,0,0,0,0
27365,11922,1,0,0,0,0,0
27365,11922,1,0,0,0,0,0
27365,11922,1,0,0,0,0,0
27363,11920,1,0,0,0,0,0
27366,11919,1,0,0,0,0,0
27363,11913,1,0,0,0,0,0
27361,11911,1,0,0,0,0,0
27361,11911,1,0,0,0,0,0
27362,11909,1,0,0,0,0,0
27364,11907,1,0,0,0,0,0
27363,11906,1,0,0,0,0,0
27362,11907,1,0,0,0,0,0
27361,11907,1,0,0,0,0,0
27362,11908,1,0,0,0,0,0
27363,11906,1,0,0,0,0,0
27362,11907,1,0,0,0,0,0
27364,11906,1,0,0,0,0,0
27363,11906,1,0,0,0,0,0
27372,11883,1,0,0,0,0,0
27372,11883,1,0,0,0,0,0
27374,11883,1,0,0,0,0,0
27374,11885,1,0,0,0,0,0
27373,11885,1,0,0,0,0,0
27372,11885,1,0,0,0,0,0
27371,11885,1,0,0,0,0,0
27372,11888,1,0,0,0,0,0
27374,11887,1,0,0,0,0,0
27375,11889,1,0,0,0,0,0
27373,11892,1,0,0,0,0,0
27371,11893,1,0,0,0,0,0
27371,11892,1,0,0,0,0,0
27371,11891,1,0,0,0,0,0
27371,11891,1,0,0,0,0,0
27370,11890,1,0,0,0,0,0
27369,11891,1,0,0,0,0,0
27371,11892,1,0,0,0,0,0
27371,11893,1,0,0,0,0,0
27371,11894,1,0,0,0,0,0
27371,11894,1,0,0,0,0,0
27371,11894,1,0,0,0,0,0
27371,11894,1,0,0,0,0,0
27370,11893,1,0,0,0,0,0
27369,11893,1,0,0,0,0,0
27369,11893,1,0,0,0,0,0
27368,11892,1,0,0,0,0,0
27369,11891,1,0,0,0,0,0
27368,11891,1,0,0,0,0,0
27369,11890,1,0,0,0,0,0
27367,11890,1,0,0,0,0,0
27368,11890,1,0,0,0,0,0
27370,11892,1,0,0,0,0,0
27368,11890,1,0,0,0,0,0
27369,11891,1,0,0,0,0,0
27371,11893,1,0,0,0,0,0
27371,11894,1,0,0,0,0,0
27370,11891,1,0,0,0,0,0
27373,11887,1,0,0,0,0,1
27373,11887,1,0,0,0,0,1
27375,11887,1,0,0,0,0,1
27374,11886,1,0,0,0,0,1
27373,11887,1,0,0,0,0,1
27373,11886,1,0,0,0,0,1
27372,11884,1,0,0,0,0,1
27374,11882,1,0,0,0,0,1
27370,11882,1,0,0,0,0,1
27369,11883,1,0,0,0,0,1
27370,11882,1,0,0,0,0,1
27370,11883,1,0,0,0,0,1
27373,11881,1,0,0,0,0,1
27373,11881,1,0,0,0,0,1
27374,11879,1,0,0,0,0,1
27374,11879,1,0,0,0,0,1
27374,11878,1,0,0,0,0,1
27372,11879,1,0,0,0,0,1
27373,11879,1,0,0,0,0,1
27369,11876,1,0,0,0,0,1
27372,11878,1,0,0,0,0,1
27372,11879,1,0,0,0,0,1
27373,11881,1,0,0,0,0,1
27372,11881,1,0,0,0,0,1
27371,11881,1,0,0,0,0,1
27373,11885,1,0,0,0,0,1
27375,11885,1,0,0,0,0,1
27375,11884,1,0,0,0,0,1
27375,11883,1,0,0,0,0,1
27375,11883,1,0,0,0,0,1
27373,11879,1,0,0,0,0,1
27373,11879,1,0,0,0,0,1
27374,11878,1,0,0,0,0,1
27375,11882,1,0,0,0,0,1
27375,11882,1,0,0,0,0,1
